,imageid,Object ID,Parent,X_centroid,Y_centroid,leiden_Res0.3
16317,20_08_N7_R3,222d8f0a-d1e8-4c2b-98f3-2a31b99560a0,Capsule/Sinus/Medulla,4183.6,2730.5,0
16318,20_08_N7_R3,6a91298a-8d35-4084-8b05-36e39d69ed60,Capsule/Sinus/Medulla,4093.5,2736.3,6
16319,20_08_N7_R3,56d13e25-36a5-4454-a7fb-64e8cbf366c8,Capsule/Sinus/Medulla,4154.0,2740.1,0
16320,20_08_N7_R3,598184cc-e8c1-470b-a48f-e0cfb9cc76b7,Capsule/Sinus/Medulla,3807.8,2746.0,8
16321,20_08_N7_R3,59e8524f-c547-4d69-b973-0c14ed282c18,Capsule/Sinus/Medulla,4301.4,2753.3,6
16322,20_08_N7_R3,903ec323-f987-41d6-b241-f07c0cdd01b9,Capsule/Sinus/Medulla,3842.6,2753.7,6
16323,20_08_N7_R3,e50b62d2-fc93-4c83-a06b-16ee6b082fab,Capsule/Sinus/Medulla,4132.7,2754.9,6
16325,20_08_N7_R3,f0dc1e1b-4cf6-4afa-a991-e4ee42ff0aa0,Capsule/Sinus/Medulla,3984.6,2760.2,6
16326,20_08_N7_R3,772dd4ec-c33d-40bc-8bdd-91b41ebf2d5c,Capsule/Sinus/Medulla,3908.7,2767.0,0
16327,20_08_N7_R3,f07f8ff0-f98f-43e8-a771-a3119582d1f9,Capsule/Sinus/Medulla,4192.0,2767.0,6
16328,20_08_N7_R3,9b2ea273-e77d-49a2-af0f-b8da540dc398,Capsule/Sinus/Medulla,3875.9,2772.9,0
16329,20_08_N7_R3,e2824bec-7459-4668-b9ad-0de17866c09b,Capsule/Sinus/Medulla,4280.3,2777.3,0
16330,20_08_N7_R3,f6c81076-319d-4d7e-90de-e80ed1147841,Capsule/Sinus/Medulla,3982.6,2777.4,0
16331,20_08_N7_R3,26bc0447-9271-40b3-b226-6302ab789a2b,Capsule/Sinus/Medulla,3843.4,2785.0,6
16332,20_08_N7_R3,ff953a50-f886-4eb1-b68f-e2af6592ba8e,Capsule/Sinus/Medulla,4121.4,2787.3,6
16333,20_08_N7_R3,17dafa33-9b3b-451c-9e55-40095e6ad9d0,Capsule/Sinus/Medulla,4008.0,2787.8,6
16334,20_08_N7_R3,d7118d55-76d9-47e7-8fe3-d00e548e757b,Capsule/Sinus/Medulla,4168.9,2797.8,0
16335,20_08_N7_R3,a0ab4929-db6f-4c8a-bd80-d5ebf796f544,Capsule/Sinus/Medulla,4045.8,2800.0,6
16336,20_08_N7_R3,3bcb6792-203d-44d4-adcf-be67190d8e04,Capsule/Sinus/Medulla,4315.7,2800.3,0
16337,20_08_N7_R3,d8cf0526-cfa9-4a40-abf7-ce05d147f05f,Capsule/Sinus/Medulla,4091.4,2805.7,0
16338,20_08_N7_R3,d7bbd1f7-81bb-4e2f-accd-74d331bb2d52,Capsule/Sinus/Medulla,3957.9,2818.8,0
16339,20_08_N7_R3,bddb6655-b835-444f-97b0-fc2c8615bcc8,Capsule/Sinus/Medulla,4189.1,2822.8,0
16341,20_08_N7_R3,c064ccd8-5b7a-4f77-af23-4e53e6c103e1,Capsule/Sinus/Medulla,866.03,305.44,6
16342,20_08_N7_R3,f8b508b8-a6a8-4df9-8214-5ecaecdce4dd,Capsule/Sinus/Medulla,712.58,312.5,6
16343,20_08_N7_R3,5fea55c3-ebb8-4b6e-9f7e-f302288a193c,Capsule/Sinus/Medulla,557.65,312.62,0
16344,20_08_N7_R3,7a242f94-a5da-4219-ae82-0bc219f14f3f,Capsule/Sinus/Medulla,796.29,314.47,0
16345,20_08_N7_R3,2a676b8f-83c1-447d-9e4f-9aade4dd1480,Capsule/Sinus/Medulla,780.32,318.07,0
16346,20_08_N7_R3,873e23c9-3ab0-4901-b338-82ebe2e3c430,Capsule/Sinus/Medulla,654.69,319.77,0
16347,20_08_N7_R3,37cb694d-3676-44ff-8cbf-0d8a7b7d1419,Capsule/Sinus/Medulla,580.57,329.48,0
16350,20_08_N7_R3,f1887226-4df0-46f7-9c3a-501227b3d887,Capsule/Sinus/Medulla,606.48,344.24,6
16351,20_08_N7_R3,a7adf916-a986-486f-85c7-4be8a8a27f1c,Capsule/Sinus/Medulla,504.48,350.26,0
16352,20_08_N7_R3,41c3147c-8843-4256-8b4f-3d34595f9096,Capsule/Sinus/Medulla,844.4,353.98,6
16353,20_08_N7_R3,7d17e734-6105-4993-8083-b074306fd6f5,Capsule/Sinus/Medulla,262.83,354.26,8
16354,20_08_N7_R3,6e4f6996-c616-44f2-9884-f50a7a3594fc,Capsule/Sinus/Medulla,907.04,356.15,0
16355,20_08_N7_R3,846908aa-76d5-45b3-90e0-d4e8d55ec031,Capsule/Sinus/Medulla,370.87,357.77,6
16357,20_08_N7_R3,9d1724cb-ba6b-4032-8caa-4cbd6451ae50,Capsule/Sinus/Medulla,1442.5,363.89,0
16358,20_08_N7_R3,403d4771-8482-4f0c-9baa-d09e8572aeaa,Capsule/Sinus/Medulla,1665.9,364.74,0
16359,20_08_N7_R3,2ccfd3b5-9bce-4ace-82f9-2d490e6fc8b1,Capsule/Sinus/Medulla,444.13,364.82,8
16360,20_08_N7_R3,8a36b70e-2130-4504-8695-15e379d0cd41,Capsule/Sinus/Medulla,1546.3,365.15,6
16361,20_08_N7_R3,4e122790-a3bd-49e7-988b-676a712df959,Capsule/Sinus/Medulla,399.23,365.15,0
16362,20_08_N7_R3,aa971b18-703f-4e12-bd3d-751ac8efc569,Capsule/Sinus/Medulla,1624.3,365.41,0
16363,20_08_N7_R3,61e99802-8a51-4cbd-957e-9ce927a40fca,Capsule/Sinus/Medulla,586.59,366.96,0
16364,20_08_N7_R3,e5c9e248-cf0f-4072-9e87-4f764442eb2f,Capsule/Sinus/Medulla,1278.8,369.02,6
16365,20_08_N7_R3,7fda908f-ff29-439f-a894-ef5736442e43,Capsule/Sinus/Medulla,898.11,369.19,0
16366,20_08_N7_R3,ac5c88b9-3af4-4e11-ace5-811aac1179e1,Capsule/Sinus/Medulla,639.73,371.29,6
16368,20_08_N7_R3,1e603241-c10e-4ecc-b81e-a7db99f69ba7,Capsule/Sinus/Medulla,153.67,372.5,8
16369,20_08_N7_R3,d7d23301-5131-4c1b-b783-dc9e925a0fd1,Capsule/Sinus/Medulla,202.74,373.49,0
16370,20_08_N7_R3,355c5b21-a871-44bd-9ed5-4a25cbbbb9c1,Capsule/Sinus/Medulla,1224.7,375.23,6
16371,20_08_N7_R3,b7226326-d119-49e1-9d81-143106b02065,Capsule/Sinus/Medulla,916.49,375.71,0
16372,20_08_N7_R3,376e76de-74f2-4c87-a93d-6f7a79f4ffdd,Capsule/Sinus/Medulla,245.32,378.73,8
16374,20_08_N7_R3,79897694-75a1-425d-9828-c76a9081b598,Capsule/Sinus/Medulla,1464.8,380.78,6
16375,20_08_N7_R3,a0fe1015-87d6-437a-8e13-f74bf03b5adb,Capsule/Sinus/Medulla,502.37,382.81,6
16376,20_08_N7_R3,08f1d95d-af79-4872-b8f9-3523d18ad9a1,Capsule/Sinus/Medulla,862.94,383.66,6
16378,20_08_N7_R3,b13bcb42-dab7-494c-ac3f-d78d2be4858e,Capsule/Sinus/Medulla,1482.0,389.56,0
16379,20_08_N7_R3,86a59a06-85a0-4045-a7f5-ed8ebf530ee7,Capsule/Sinus/Medulla,445.48,390.01,0
16380,20_08_N7_R3,185c7dab-9dd4-4309-b7a7-5424d8c2ce07,Capsule/Sinus/Medulla,602.02,391.35,8
16381,20_08_N7_R3,39d6a3a7-8482-4fbe-9bcf-11ac6038f8ff,Capsule/Sinus/Medulla,364.14,393.76,0
16382,20_08_N7_R3,6214f40d-5a5f-4dfb-9e8e-93865619dea9,Capsule/Sinus/Medulla,1913.2,395.72,6
16383,20_08_N7_R3,54140437-ece8-4d12-a259-bdb8d2838eab,Capsule/Sinus/Medulla,542.73,397.39,0
16384,20_08_N7_R3,6d20a3e9-943c-4742-893a-aa553f25f6c9,Capsule/Sinus/Medulla,1437.1,399.77,8
16385,20_08_N7_R3,26f1ed91-a6bb-4379-8932-39cc7554d8a2,Capsule/Sinus/Medulla,418.24,400.32,0
16386,20_08_N7_R3,ad5ec5e0-611c-4f54-a267-d9fbd8bb8169,Capsule/Sinus/Medulla,1515.9,401.81,6
16387,20_08_N7_R3,79a3dbcd-2aa2-4986-b8dd-aba1f67a27af,Capsule/Sinus/Medulla,923.01,402.07,0
16388,20_08_N7_R3,c3656c67-2460-4ba1-9076-b717d88216a5,Capsule/Sinus/Medulla,253.23,402.66,8
16389,20_08_N7_R3,f057633f-f5e6-4de9-a51b-364f86b628ba,Capsule/Sinus/Medulla,655.8,405.6,8
16390,20_08_N7_R3,e42fdd38-1b8e-463f-8ec0-d55ba98fafc0,Capsule/Sinus/Medulla,461.96,408.78,6
16391,20_08_N7_R3,5d5f13bc-3730-4a60-bb91-31ab585b94b9,Capsule/Sinus/Medulla,567.21,409.16,0
16392,20_08_N7_R3,641c98de-f47e-405b-9c7a-7b7fb3002882,Capsule/Sinus/Medulla,880.45,413.06,8
16393,20_08_N7_R3,63635fc2-fb49-4647-96a9-ceaef2cf1b23,Capsule/Sinus/Medulla,1853.8,418.4,0
16394,20_08_N7_R3,4f9379b6-aea7-4aef-b662-fff88534624e,Capsule/Sinus/Medulla,343.64,418.87,6
16395,20_08_N7_R3,3bbb6636-9bf7-4f37-b8a9-b1d94458204d,Capsule/Sinus/Medulla,1479.2,420.86,0
16396,20_08_N7_R3,d3df8c88-7cb8-42f3-8f59-a840bb9cbd1e,Capsule/Sinus/Medulla,1905.0,422.2,0
16397,20_08_N7_R3,eb6f030d-1303-455b-b86b-314b0d99518b,Capsule/Sinus/Medulla,1005.3,424.97,0
16398,20_08_N7_R3,2eab9f0b-cca3-4f60-b1ea-3f08a815ac8f,Capsule/Sinus/Medulla,478.61,425.11,0
16400,20_08_N7_R3,1ddc143c-6d18-4ed7-9a72-1130f0256870,Capsule/Sinus/Medulla,1947.4,426.85,6
16401,20_08_N7_R3,1ea6e879-9e8a-4abb-a943-5778c5cb9be0,Capsule/Sinus/Medulla,2299.8,431.05,0
16402,20_08_N7_R3,7b7b1e5c-da8b-4a92-aba6-54a636fdc8fb,Capsule/Sinus/Medulla,359.65,431.59,0
16403,20_08_N7_R3,60926c53-21de-4e42-978e-8d67c5e366fe,Capsule/Sinus/Medulla,2163.4,433.04,6
16404,20_08_N7_R3,80bf917a-22d5-4c35-a05f-a2291fef521d,Capsule/Sinus/Medulla,2369.5,433.2,4
16405,20_08_N7_R3,c17ea579-26bc-41a8-a199-64fbaeadc1b5,Capsule/Sinus/Medulla,432.31,433.35,0
16406,20_08_N7_R3,1651bfd2-11bd-4919-b807-f561db9ddb82,Capsule/Sinus/Medulla,242.73,433.67,6
16407,20_08_N7_R3,610e6c05-0739-4410-8f1b-471304c42903,Capsule/Sinus/Medulla,1930.0,434.44,8
16408,20_08_N7_R3,6bdcf3c4-b2de-4dea-b612-0cf7c449378f,Capsule/Sinus/Medulla,736.36,435.42,6
16409,20_08_N7_R3,491d1713-3069-493e-952c-432e5a4a3728,Capsule/Sinus/Medulla,802.25,437.22,6
16410,20_08_N7_R3,782bd166-4cd7-4864-a6c3-93507eaf8195,Capsule/Sinus/Medulla,2252.3,438.6,0
16411,20_08_N7_R3,4777440d-f42f-40ae-bd38-777cec1b0e85,Capsule/Sinus/Medulla,1034.5,438.9,0
16412,20_08_N7_R3,6d80cb60-6796-49ad-9857-f92a14694184,Capsule/Sinus/Medulla,1961.4,439.38,8
16413,20_08_N7_R3,306301c9-983c-48e4-bda6-0b285262df77,Capsule/Sinus/Medulla,937.82,441.26,6
16414,20_08_N7_R3,4e7306e5-403f-4e1d-b257-2792596d2ab0,Capsule/Sinus/Medulla,2009.1,444.36,6
16415,20_08_N7_R3,23423c78-a74d-42ad-9ba2-d4e84c012833,Capsule/Sinus/Medulla,308.25,444.67,0
16417,20_08_N7_R3,437d1a91-d573-4787-a80c-9edc4784aa51,Capsule/Sinus/Medulla,171.25,446.28,3
16418,20_08_N7_R3,d5a491b2-4876-4478-895b-c1407636fa57,Capsule/Sinus/Medulla,328.65,446.37,0
16419,20_08_N7_R3,8d72cb29-19fa-4a69-8018-ab38f60e3ae0,Capsule/Sinus/Medulla,1618.9,446.93,0
16420,20_08_N7_R3,84b9dc84-145e-417b-8a61-23ee026ad0b0,Capsule/Sinus/Medulla,350.77,447.62,0
16421,20_08_N7_R3,889af740-3531-447a-b717-e61d1f632622,Capsule/Sinus/Medulla,543.63,449.57,6
16422,20_08_N7_R3,9e0aefdb-e99e-4285-9d7b-85ba91a90f47,Capsule/Sinus/Medulla,1212.9,452.61,6
16423,20_08_N7_R3,48cb6443-0d88-4350-9188-e6062a1a49f6,Capsule/Sinus/Medulla,2536.7,454.66,6
16424,20_08_N7_R3,b0d5f761-5e64-441b-a528-f2fa16356340,Capsule/Sinus/Medulla,113.35,459.22,0
16425,20_08_N7_R3,c87eba7a-2508-4603-b0ed-cf4a73d64167,Capsule/Sinus/Medulla,1244.3,459.78,6
16426,20_08_N7_R3,11fc3835-64cf-42a6-a76e-169d3d7b332d,Capsule/Sinus/Medulla,2575.2,459.86,8
16427,20_08_N7_R3,0dfb7f12-be7c-444b-b721-ce1ec99afdca,Capsule/Sinus/Medulla,370.64,460.65,0
16428,20_08_N7_R3,a236c626-d697-416b-9060-93186fad8729,Capsule/Sinus/Medulla,1976.3,460.68,6
16429,20_08_N7_R3,64f1fedc-45f2-45cf-bdb5-0bd35161cb5c,Capsule/Sinus/Medulla,1309.7,463.66,0
16430,20_08_N7_R3,c675b654-e58a-4719-84e2-0c5b747b5d84,Capsule/Sinus/Medulla,777.78,465.23,0
16431,20_08_N7_R3,bc25cb8c-83c2-4f72-8a07-419a60e9317a,Capsule/Sinus/Medulla,454.21,468.85,4
16432,20_08_N7_R3,2d949296-0945-4292-a0a4-6966a4288582,Capsule/Sinus/Medulla,2002.4,472.55,6
16433,20_08_N7_R3,77ef34e2-7c4d-4129-8f35-cbc77b36cd6d,Capsule/Sinus/Medulla,242.55,472.8,8
16434,20_08_N7_R3,be30e135-e11a-4ec2-b49a-8a7b5a348a0a,Capsule/Sinus/Medulla,504.9,473.0,4
16435,20_08_N7_R3,47a0f2b9-aac0-4430-8afd-c6060c6b608b,Capsule/Sinus/Medulla,105.1,476.15,8
16436,20_08_N7_R3,18c034fa-947b-40a7-98f6-405cc8e67c17,Capsule/Sinus/Medulla,182.85,477.18,3
16437,20_08_N7_R3,0948d1ae-03c9-4ded-9afc-59773159ea03,Capsule/Sinus/Medulla,2580.4,477.91,6
16438,20_08_N7_R3,230583ea-113a-4aee-8455-4952b124ba61,Capsule/Sinus/Medulla,1172.0,480.02,6
16439,20_08_N7_R3,97fe49ec-eef9-470c-ba0d-0de265a39e75,Capsule/Sinus/Medulla,293.18,480.59,6
16440,20_08_N7_R3,85ff8c95-90fd-45d8-b8dc-37385454f5db,Capsule/Sinus/Medulla,1973.7,480.86,6
16441,20_08_N7_R3,6bdc0342-aad3-4539-98f4-5ca83d6666f4,Capsule/Sinus/Medulla,1773.0,485.5,0
16442,20_08_N7_R3,973d3bde-4f57-46de-b6bc-0c7b13805a49,Capsule/Sinus/Medulla,1200.2,485.72,0
16443,20_08_N7_R3,e8bc99cc-3949-4c79-93a8-67a9a681d55f,Capsule/Sinus/Medulla,327.76,486.68,0
16445,20_08_N7_R3,7963ab77-8eda-4206-b51d-3126c4e4ffc0,Capsule/Sinus/Medulla,1080.3,487.84,0
16446,20_08_N7_R3,809582d0-8439-46fc-876c-b812fa5dfe78,Capsule/Sinus/Medulla,574.07,488.12,6
16447,20_08_N7_R3,ed2de2e7-c280-45f4-aeae-f1d3faa779d3,Capsule/Sinus/Medulla,2221.3,488.8,6
16448,20_08_N7_R3,7eb44047-77b8-42f7-97d2-87e1094c39bc,Capsule/Sinus/Medulla,1990.9,491.29,8
16449,20_08_N7_R3,95e91255-99e6-4750-9d8d-13efebc3437d,Capsule/Sinus/Medulla,378.96,493.11,6
16450,20_08_N7_R3,7b5cf317-f2af-4d64-9fa6-22a9b443e608,Capsule/Sinus/Medulla,120.51,493.32,0
16451,20_08_N7_R3,23cb40c9-7ea6-4440-b8c7-e52331611040,Capsule/Sinus/Medulla,312.1,495.54,0
16452,20_08_N7_R3,db1afab5-fb29-4136-8116-6fa57a6f385b,Capsule/Sinus/Medulla,1975.9,496.94,8
16453,20_08_N7_R3,b156c700-faef-4d07-ac48-0e98e55aac67,Capsule/Sinus/Medulla,90.1,499.75,0
16454,20_08_N7_R3,24e9af7d-4751-40fa-95dc-837712a004f8,Capsule/Sinus/Medulla,795.44,506.35,0
16455,20_08_N7_R3,8cc8611d-f0de-48d3-b2fe-33f689112500,Capsule/Sinus/Medulla,1051.6,509.7,6
16456,20_08_N7_R3,741d7779-df71-4080-9b1c-4ea5e1d8aa82,Capsule/Sinus/Medulla,257.8,510.18,6
16457,20_08_N7_R3,d5084115-f1e8-4f4e-aa2f-569e3a2bb9b9,Capsule/Sinus/Medulla,1347.9,517.15,8
16458,20_08_N7_R3,a7f4acb6-8711-460a-8c9b-5d76c821ad06,Capsule/Sinus/Medulla,607.08,517.8,6
16459,20_08_N7_R3,a6ec027f-4a2a-44ad-bf72-8b6b7dcd5da8,Capsule/Sinus/Medulla,2185.8,519.25,8
16460,20_08_N7_R3,292b5bc6-25db-4307-8c97-d912eb0a9f7f,Capsule/Sinus/Medulla,787.25,520.66,0
16461,20_08_N7_R3,cecea244-7c71-4c9e-bf08-ab0b45e98ca0,Capsule/Sinus/Medulla,2506.5,520.77,0
16462,20_08_N7_R3,8f13b6e9-0d11-4575-828f-583feec397bf,Capsule/Sinus/Medulla,707.43,521.59,6
16463,20_08_N7_R3,45d1b8e7-af73-4fd9-90d4-1fa9e4423a60,Capsule/Sinus/Medulla,282.47,523.46,0
16464,20_08_N7_R3,105d49ce-942d-411a-ac52-c11b4c1f0d64,Capsule/Sinus/Medulla,2209.4,529.24,0
16465,20_08_N7_R3,58b14bcb-e6d9-4f04-9471-524c234521f8,Capsule/Sinus/Medulla,1983.1,529.24,0
16466,20_08_N7_R3,460cc35c-047b-4cf0-8489-57b0cfd408e5,Capsule/Sinus/Medulla,723.49,531.14,8
16467,20_08_N7_R3,09b7d875-712c-4d86-9055-d5f5989ac73e,Capsule/Sinus/Medulla,586.19,531.2,6
16468,20_08_N7_R3,c556d51a-8f2a-44b5-a399-4476306b3593,Capsule/Sinus/Medulla,305.29,531.68,6
16469,20_08_N7_R3,ba021dac-7793-45a8-9cd1-09fa3f2d006b,Capsule/Sinus/Medulla,1678.4,533.13,8
16470,20_08_N7_R3,ac7a2a36-be4f-47e4-adff-20b148ccc863,Capsule/Sinus/Medulla,1951.9,533.38,6
16471,20_08_N7_R3,d70f4aba-8956-4ae8-841c-453da0ffc8ad,Capsule/Sinus/Medulla,2595.0,535.53,6
16472,20_08_N7_R3,560ca6ae-de94-4c9b-9cfc-c3b506c13d4e,Capsule/Sinus/Medulla,345.13,537.8,6
16473,20_08_N7_R3,675cdd6d-6b58-46f7-b1df-3e53bb076ce3,Capsule/Sinus/Medulla,1023.7,540.75,0
16474,20_08_N7_R3,e4fbdb24-6fc4-4e8d-bc1a-2a6fe22f58fa,Capsule/Sinus/Medulla,734.3,542.39,8
16475,20_08_N7_R3,9c39e08f-dd41-4992-8201-d2bce9305877,Capsule/Sinus/Medulla,2914.3,544.84,8
16476,20_08_N7_R3,d09ee328-8fc6-4df4-9aff-864d7bb4959d,Capsule/Sinus/Medulla,133.45,549.21,0
16477,20_08_N7_R3,a6e05a65-ea68-4cc1-8344-47116a51b2dd,Capsule/Sinus/Medulla,798.47,550.55,6
16478,20_08_N7_R3,0b9e7545-6f99-4e5a-a989-971b32d01459,Capsule/Sinus/Medulla,93.12,554.42,0
16479,20_08_N7_R3,6f267b01-0609-40ba-87e2-afaacf341914,Capsule/Sinus/Medulla,2480.9,555.42,6
16480,20_08_N7_R3,fcf8345f-47e0-4384-8a90-5f38d6dab1c8,Capsule/Sinus/Medulla,643.39,555.75,8
16481,20_08_N7_R3,a074e660-fa46-41fb-9368-ee0a74072cd4,Capsule/Sinus/Medulla,745.41,555.88,8
16483,20_08_N7_R3,69f1443f-ccf4-440f-9a80-681264ee8e8c,Capsule/Sinus/Medulla,2039.4,569.19,0
16484,20_08_N7_R3,ba729a7e-6a1c-4db0-b7f3-88a8fdc46036,Capsule/Sinus/Medulla,1034.0,571.85,0
16485,20_08_N7_R3,e886d1b5-93e8-499d-812e-6ba348ffbc95,Capsule/Sinus/Medulla,3126.8,573.6,6
16486,20_08_N7_R3,93846c03-09b8-43d0-a0f0-04940e11a8e0,Capsule/Sinus/Medulla,766.46,576.42,8
16487,20_08_N7_R3,0a5bff46-b8c4-4ad9-91ca-ea82581c53c4,Capsule/Sinus/Medulla,835.62,578.36,6
16488,20_08_N7_R3,62027956-2e48-4244-aea3-44ae79219dd0,Capsule/Sinus/Medulla,2005.9,579.45,0
16489,20_08_N7_R3,36af5314-83d5-4cc5-be95-bfb14a81f9f6,Capsule/Sinus/Medulla,3153.1,581.68,6
16490,20_08_N7_R3,1b751a00-02fb-47cd-adc5-7031ed8ece69,Capsule/Sinus/Medulla,675.68,581.71,0
16491,20_08_N7_R3,b1a756e8-e0d7-43ad-b3c5-4094b2026177,Capsule/Sinus/Medulla,928.15,582.76,6
16492,20_08_N7_R3,5f789510-949e-4e32-9683-78abac099e81,Capsule/Sinus/Medulla,4410.4,583.36,8
16493,20_08_N7_R3,7c03a9a0-d080-4acf-9f77-0d721dbc9f61,Capsule/Sinus/Medulla,4081.1,585.49,0
16494,20_08_N7_R3,d4c1a881-c960-4418-b5f4-8ef256f75193,Capsule/Sinus/Medulla,2694.4,586.67,8
16495,20_08_N7_R3,059700bc-d4f2-48e0-87ed-4362ab8b12c0,Capsule/Sinus/Medulla,3264.5,587.81,0
16496,20_08_N7_R3,b56ae12d-96ed-4b0c-833a-82ba5b0f8932,Capsule/Sinus/Medulla,3825.1,588.45,0
16497,20_08_N7_R3,edc14a26-bb4e-40df-b5b4-5cba18e1caa1,Capsule/Sinus/Medulla,2738.8,589.42,6
16498,20_08_N7_R3,0bb64e9f-8472-4992-8850-f1fd28d41646,Capsule/Sinus/Medulla,2157.8,589.57,8
16499,20_08_N7_R3,2f0aebe1-9053-4dcc-a712-dbe406371f2d,Capsule/Sinus/Medulla,2501.8,589.71,0
16500,20_08_N7_R3,fa066b54-5257-4d1b-9433-3409a7c0acf3,Capsule/Sinus/Medulla,3520.4,589.9,0
16501,20_08_N7_R3,b875ee5e-714e-4087-a6cc-69f6db7e6aa0,Capsule/Sinus/Medulla,4462.1,591.73,8
16502,20_08_N7_R3,3bb67872-7cd5-40b5-81d1-675577c25164,Capsule/Sinus/Medulla,4330.2,597.82,0
16503,20_08_N7_R3,1103be48-abe7-4b58-b852-41b433faad47,Capsule/Sinus/Medulla,1926.7,600.51,8
16504,20_08_N7_R3,f761ce8f-814e-4ed1-b444-423d5ce09e05,Capsule/Sinus/Medulla,4192.7,603.41,6
16505,20_08_N7_R3,4c5cf9a7-e21c-4a0d-86fe-51ccb1bd4175,Capsule/Sinus/Medulla,2226.3,603.7,0
16506,20_08_N7_R3,f0279a93-df82-4ae4-8a27-40906b4ce0cc,Capsule/Sinus/Medulla,1498.2,605.64,6
16507,20_08_N7_R3,a9ebe633-1fc9-4ca5-a4be-c88c1bc77d24,Capsule/Sinus/Medulla,792.82,607.04,8
16508,20_08_N7_R3,2f323b58-282c-45c3-a86d-1e75069190d4,Capsule/Sinus/Medulla,2507.4,607.74,0
16509,20_08_N7_R3,2807ff41-d624-40c7-b1f9-c85e42989e68,Capsule/Sinus/Medulla,100.51,608.19,0
16510,20_08_N7_R3,16edd21c-efa1-45d9-9183-d28b90f579af,Capsule/Sinus/Medulla,3285.4,609.14,6
16511,20_08_N7_R3,667ce754-6dd8-46c7-9bf1-4ceb2c861bc1,Capsule/Sinus/Medulla,4031.0,609.29,0
16512,20_08_N7_R3,649f2ba9-b1ae-4add-9024-26534044db92,Capsule/Sinus/Medulla,1585.6,611.14,6
16513,20_08_N7_R3,b3a9efb5-059a-455b-8650-2ca41b833176,Capsule/Sinus/Medulla,2441.8,613.09,6
16514,20_08_N7_R3,a69b8c2a-1399-42d7-882b-4a8ff92f691f,Capsule/Sinus/Medulla,679.7,615.34,6
16515,20_08_N7_R3,5aa33ab5-5a3a-4b7f-891d-973b154bb6e1,Capsule/Sinus/Medulla,1549.3,616.53,0
16516,20_08_N7_R3,df122159-b5fd-4b6a-b7ba-e41861c13a76,Capsule/Sinus/Medulla,894.68,618.71,6
16517,20_08_N7_R3,41ecaaa4-7fc0-4e7c-9b35-3dc0170a28ea,Capsule/Sinus/Medulla,4225.8,620.11,8
16518,20_08_N7_R3,f70bbce5-3fc7-4651-bf97-7edd84094c82,Capsule/Sinus/Medulla,1971.4,620.26,0
16519,20_08_N7_R3,e7239451-f823-4f1a-81aa-dfee0fea95af,Capsule/Sinus/Medulla,2478.4,621.79,0
16521,20_08_N7_R3,ce6b198c-62d5-4a96-912b-d100bd662678,Capsule/Sinus/Medulla,4771.5,623.57,6
16522,20_08_N7_R3,e3d6fff1-c7ff-4309-b567-5dd2fc759e54,Capsule/Sinus/Medulla,4308.8,624.03,0
16523,20_08_N7_R3,a4bd4728-20c5-4df1-a71b-2fa14edbb824,Capsule/Sinus/Medulla,4116.1,625.17,8
16524,20_08_N7_R3,ebf52ff9-e4d0-4b2c-909e-7e0a5d8a69b2,Capsule/Sinus/Medulla,3738.9,625.56,0
16525,20_08_N7_R3,195af2c9-3d4c-40fd-b9d6-e4468048dc7d,Capsule/Sinus/Medulla,1660.1,627.62,0
16526,20_08_N7_R3,adc9c550-adf1-4807-a26b-6ee6ab77d980,Capsule/Sinus/Medulla,2789.5,630.29,0
16527,20_08_N7_R3,5ba1fee1-c5b5-4a69-8853-64136f315ee0,Capsule/Sinus/Medulla,3713.6,630.37,0
16529,20_08_N7_R3,6d790649-3f59-477d-9a16-819934dddc39,Capsule/Sinus/Medulla,841.04,635.77,8
16530,20_08_N7_R3,d9271679-b71d-4df2-b027-22de5940b4c2,Capsule/Sinus/Medulla,2548.9,637.55,0
16531,20_08_N7_R3,e0a49936-28a2-4b8c-bef4-28ff648e69f2,Capsule/Sinus/Medulla,1291.7,644.04,8
16532,20_08_N7_R3,7d785ecf-f9c7-4436-9dee-116d171814c6,Capsule/Sinus/Medulla,3304.7,647.28,0
16533,20_08_N7_R3,ead914e4-5b1c-4496-a623-f42ac3ec9089,Capsule/Sinus/Medulla,3927.0,649.9,6
16534,20_08_N7_R3,653ed7b5-3f17-4007-894d-ae687ff05b42,Capsule/Sinus/Medulla,2184.2,652.45,0
16535,20_08_N7_R3,8bd19789-4767-455c-b654-c0ffaacbc19e,Capsule/Sinus/Medulla,4330.1,653.45,6
16536,20_08_N7_R3,260a88ba-0e69-4b8f-9fc1-cd7b75b65d44,Capsule/Sinus/Medulla,3522.8,654.08,6
16537,20_08_N7_R3,8b24dfe0-38f9-4737-936b-755a40ce7bed,Capsule/Sinus/Medulla,2244.6,658.99,0
16538,20_08_N7_R3,3a6a52b0-df36-4b5a-b8ec-beb695721beb,Capsule/Sinus/Medulla,2416.5,660.81,6
16540,20_08_N7_R3,8a688fb9-0dcc-4f47-bceb-be2714093c3e,Capsule/Sinus/Medulla,3198.1,664.12,0
16541,20_08_N7_R3,0a81d321-b494-470d-b099-9b5090ac59bb,Capsule/Sinus/Medulla,1705.1,668.59,6
16542,20_08_N7_R3,9bef02bf-7131-4c3a-a905-47eef6f90ecb,Capsule/Sinus/Medulla,3639.2,669.92,0
